Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Humidity (%),Visibility (km)
2021/10/21,00:42,1.8,167,2.4,18.5,1021.1,-,-
2021/10/21,00:48,2,181,2.6,18.7,1021.1,-,-
2021/10/21,00:54,2.1,186,2.4,18.9,1021.1,-,-
2021/10/21,01:00,2.5,192,2.8,19.1,1021.1,-,-
2021/10/21,01:06,2.4,200,2.8,19.3,1021.1,-,-
2021/10/21,01:12,2.3,191,2.6,19.2,1021.1,-,-
2021/10/21,01:18,1.7,191,2.3,19.1,1021.1,-,-
2021/10/21,01:24,1.3,185,1.7,19,1021.1,-,-
2021/10/21,01:30,1.2,199,1.4,18.9,1021.2,-,-
2021/10/21,01:36,1.4,197,1.7,19,1021.2,-,-
2021/10/21,01:42,1.5,188,1.7,18.8,1021.2,-,-
2021/10/21,01:48,1.5,185,1.8,18.6,1021.3,-,-
2021/10/21,01:54,1.2,182,1.5,18.7,1021.3,-,-
2021/10/21,02:00,1.4,188,1.5,18.4,1021.2,-,-
2021/10/21,02:06,1.2,193,1.4,18.4,1021.2,-,-
2021/10/21,02:12,1.3,192,1.4,18.3,1021.1,-,-
2021/10/21,02:18,1.9,188,1.9,18.4,1021.2,-,-
2021/10/21,02:24,2.1,187,2.2,18.4,1021.1,-,-
2021/10/21,02:30,2,194,2.3,18.6,1021.1,-,-
2021/10/21,02:36,2.2,196,2.3,18.5,1021.1,-,-
2021/10/21,02:42,2,210,2.3,18.8,1021.1,-,-
2021/10/21,02:48,3.2,227,4,19,1021.1,-,-
2021/10/21,02:54,3.7,240,4.1,19.3,1021.2,-,-
2021/10/21,03:00,3.2,245,3.8,19.2,1021.2,-,-
2021/10/21,03:06,2.9,243,3.9,19.2,1021.2,-,-
2021/10/21,03:12,3.7,249,4.2,19.1,1021.3,-,-
2021/10/21,03:18,4,251,4.5,19.1,1021.3,-,-
2021/10/21,03:24,4,247,4.7,19.1,1021.3,-,-
2021/10/21,03:30,4,252,4.7,19.1,1021.3,-,-
2021/10/21,03:36,4.4,247,4.8,19.1,1021.3,-,-
2021/10/21,03:42,4.4,251,5.3,19.1,1021.3,-,-
2021/10/21,03:48,4.8,249,5.3,19,1021.3,-,-
2021/10/21,03:54,5,242,5.4,19,1021.3,-,-
2021/10/21,04:00,4.8,242,5.5,18.9,1021.3,-,-
2021/10/21,04:06,4.7,242,5.4,18.8,1021.2,-,-
2021/10/21,04:12,4.9,240,5.8,18.8,1021.2,-,-
2021/10/21,04:18,4.6,233,5.2,18.7,1021.1,-,-
2021/10/21,04:24,4.6,235,5.5,18.6,1021,-,-
2021/10/21,04:30,4.6,238,5.4,18.7,1021.1,-,-
2021/10/21,04:36,4.7,243,5.4,18.7,1020.9,-,-
2021/10/21,04:42,4.3,242,5,18.7,1020.9,-,-
2021/10/21,04:48,4.6,241,5,18.6,1020.9,-,-
2021/10/21,04:54,4.7,240,5.3,18.6,1020.9,-,-
2021/10/21,05:00,4.5,242,4.9,18.6,1020.9,-,-
2021/10/21,05:06,4.8,244,5.3,18.6,1020.9,-,-
2021/10/21,05:12,4.3,244,5.4,18.7,1020.9,-,-
2021/10/21,05:18,4.4,246,5.3,18.6,1020.8,-,-
2021/10/21,05:24,4.3,247,5.2,18.6,1020.8,-,-
2021/10/21,05:30,4.3,246,5.1,18.7,1020.8,-,-
2021/10/21,05:36,4.2,242,5.5,18.7,1020.8,-,-
2021/10/21,05:42,4.4,240,4.8,18.6,1020.9,-,-
2021/10/21,05:48,3.8,241,4.8,18.6,1020.8,-,-
2021/10/21,05:54,4,239,4.5,18.6,1020.8,-,-
2021/10/21,06:00,3.7,242,4.2,18.6,1020.8,-,-
2021/10/21,06:06,3.8,245,4.4,18.5,1020.8,-,-
2021/10/21,06:12,3.9,245,4.5,18.5,1020.8,-,-
2021/10/21,06:18,3.9,243,4.5,18.5,1020.8,-,-
2021/10/21,06:24,4.5,251,4.8,18.4,1020.8,-,-
2021/10/21,06:30,3.9,247,4.5,18.4,1020.7,-,-
2021/10/21,06:36,4.4,242,5.1,18.4,1020.7,-,-
2021/10/21,06:42,4.4,239,5,18.3,1020.8,-,-
2021/10/21,06:48,5,239,5.5,18.3,1020.8,-,-
2021/10/21,06:54,5.5,238,5.9,18.2,1020.7,-,-
2021/10/21,07:00,4.9,240,5.7,18.2,1020.7,-,-
2021/10/21,07:06,4.9,240,5.4,18.2,1020.6,-,-
2021/10/21,07:12,4.3,240,5.1,18.2,1020.7,-,-
2021/10/21,07:18,4.5,243,5.1,18.2,1020.6,-,-
2021/10/21,07:24,4.9,249,5.7,18.2,1020.6,-,-
2021/10/21,07:30,4.5,248,5.6,18.3,1020.6,-,-
2021/10/21,07:36,5.1,252,6,18.1,1020.6,-,-
2021/10/21,07:42,4.7,250,5.6,18.2,1020.5,-,-
2021/10/21,07:48,4.1,253,5.3,18.2,1020.4,-,-
2021/10/21,07:54,3.9,253,4.9,18.2,1020.5,-,-
2021/10/21,08:00,3.7,253,4.4,18.3,1020.4,-,-
2021/10/21,08:06,3.4,252,4.1,18.4,1020.4,-,-
2021/10/21,08:12,3.3,257,3.8,18.3,1020.4,-,-
2021/10/21,08:18,3.7,252,4,18.4,1020.5,-,-
2021/10/21,08:24,2.9,252,3.8,18.4,1020.5,-,-
2021/10/21,08:30,2.9,253,3.5,18.4,1020.4,-,-
2021/10/21,08:36,2.6,251,3.2,18.4,1020.3,-,-
2021/10/21,08:42,2.8,250,3.1,18.4,1020.3,-,-
2021/10/21,08:48,3.3,243,4,18.5,1020.4,-,-
2021/10/21,08:54,5,248,5.6,18.3,1020.5,-,-
2021/10/21,09:00,4.7,244,6.1,18.1,1020.5,-,-
2021/10/21,09:06,4.6,241,5.1,18,1020.4,-,-
2021/10/21,09:12,3.5,238,4.7,18,1020.5,-,-
2021/10/21,09:18,3.8,242,4.4,17.9,1020.5,-,-
2021/10/21,09:24,4,246,4.7,17.9,1020.6,-,-
2021/10/21,09:30,4.2,247,4.7,18,1020.5,-,-
2021/10/21,09:36,4,245,4.7,18.1,1020.5,-,-
2021/10/21,09:42,4.3,248,4.9,18.2,1020.5,-,-
2021/10/21,09:48,3.7,244,5.1,18.1,1020.5,-,-
2021/10/21,09:54,3.9,243,4.6,18.1,1020.6,-,-
2021/10/21,10:00,3.8,240,4.3,18.1,1020.7,-,-
2021/10/21,10:06,3.8,242,4.5,18,1020.7,-,-
2021/10/21,10:12,4.2,243,4.8,18,1020.7,-,-
2021/10/21,10:18,4.1,243,4.9,17.8,1020.6,-,-
2021/10/21,10:24,4.7,243,5.1,17.8,1020.6,-,-
2021/10/21,10:30,4.5,248,5.1,17.8,1020.6,-,-
2021/10/21,10:36,5.6,246,6.3,17.9,1020.6,-,-
2021/10/21,10:42,4.8,244,5.5,17.9,1020.6,-,-
2021/10/21,10:48,5,244,5.6,18,1020.6,-,-
2021/10/21,10:54,4.9,242,5.9,18,1020.6,-,-
2021/10/21,11:00,4.9,241,5.7,18,1020.6,-,-
2021/10/21,11:06,4.5,238,5.7,18.1,1020.7,-,-
2021/10/21,11:12,4.6,234,5.4,18.1,1020.7,-,-
2021/10/21,11:18,4,234,4.8,18.1,1020.8,-,-
2021/10/21,11:24,4.4,236,5,18.2,1020.9,-,-
2021/10/21,11:30,4.3,235,5.1,18.3,1020.9,-,-
2021/10/21,11:36,4.1,231,5.2,18.3,1020.9,-,-
2021/10/21,11:42,4.4,235,5.3,18.3,1021,-,-
2021/10/21,11:48,4.4,236,5.3,18.4,1021,-,-
2021/10/21,11:54,5,235,6,18.3,1021,-,-
2021/10/21,12:00,4.8,230,5.8,18.3,1021,-,-
2021/10/21,12:06,5.2,231,6,18.4,1021,-,-
2021/10/21,12:12,5.6,232,6.4,18.5,1021.1,-,-
2021/10/21,12:18,5.9,236,6.6,18.5,1021.1,-,-
2021/10/21,12:24,6.3,236,7,18.6,1021.2,-,-
2021/10/21,12:30,6.3,238,7.3,18.6,1021.3,-,-
2021/10/21,12:36,6.1,240,7.6,18.6,1021.3,-,-
2021/10/21,12:42,6.2,240,7.1,18.6,1021.4,-,-
2021/10/21,12:48,6.1,242,7.2,18.6,1021.4,-,-
2021/10/21,12:54,6.2,241,6.9,18.5,1021.5,-,-
2021/10/21,13:00,6.3,241,7.1,18.5,1021.6,-,-
2021/10/21,13:06,5.8,243,6.6,18.4,1021.6,-,-
2021/10/21,13:12,6.4,248,7.4,18.3,1021.7,-,-
2021/10/21,13:18,5.8,251,6.9,18.2,1021.7,-,-
2021/10/21,13:24,6,256,6.8,18.2,1021.8,-,-
2021/10/21,13:30,5.9,257,6.6,18.1,1021.8,-,-
2021/10/21,13:36,5.5,258,7.2,17.9,1021.7,-,-
2021/10/21,13:42,5,260,6.7,17.9,1021.6,-,-
2021/10/21,13:48,5.7,258,6.6,17.9,1021.6,-,-
2021/10/21,13:54,6,255,6.5,17.8,1021.6,-,-
2021/10/21,14:00,5.9,261,6.9,17.8,1021.5,-,-
2021/10/21,14:06,4.7,261,6.1,17.9,1021.5,-,-
2021/10/21,14:12,5,253,5.7,17.8,1021.5,-,-
2021/10/21,14:18,4.9,251,6,17.8,1021.4,-,-
2021/10/21,14:24,5,253,6.2,18,1021.4,-,-
2021/10/21,14:30,5.5,254,5.9,18.1,1021.3,-,-
2021/10/21,14:36,5,252,6,18.1,1021.2,-,-
2021/10/21,14:42,5.1,251,5.8,18.2,1021.2,-,-
2021/10/21,14:48,5,251,5.7,18.4,1021.2,-,-
2021/10/21,14:54,4.3,255,5.2,18.8,1021.1,-,-
2021/10/21,15:00,4.4,258,4.9,18.6,1021.1,-,-
2021/10/21,15:06,3.7,257,5.1,18.6,1021.1,-,-
2021/10/21,15:12,4,257,4.8,18.5,1021,-,-
2021/10/21,15:18,3.7,243,4.2,18.5,1021,-,-
2021/10/21,15:24,3.9,243,4.5,18.7,1020.9,-,-
2021/10/21,15:30,3.5,239,4.3,19.1,1020.9,-,-
2021/10/21,15:36,3.7,232,4.3,19.4,1020.8,-,-
2021/10/21,15:42,3.9,217,4.2,19.6,1020.8,-,-
2021/10/21,15:48,3.9,208,4.3,19.1,1020.7,-,-
2021/10/21,15:54,4,206,4.5,19,1020.7,-,-
2021/10/21,16:00,4.3,208,4.8,19,1020.7,-,-
2021/10/21,16:06,4.6,210,5.3,19.2,1020.6,-,-
2021/10/21,16:12,5.1,211,5.8,19.4,1020.5,-,-
2021/10/21,16:18,4.8,212,5.6,19.6,1020.5,-,-
2021/10/21,16:24,5.3,212,6.1,19.8,1020.5,-,-
2021/10/21,16:30,5.2,206,5.7,19.7,1020.5,-,-
2021/10/21,16:36,5.1,207,5.7,19.4,1020.4,-,-
2021/10/21,16:42,6.5,210,7.3,19.5,1020.3,-,-
2021/10/21,16:48,6.2,212,7.2,19.8,1020.2,-,-
2021/10/21,16:54,5.9,209,7,19.5,1020.2,-,-
2021/10/21,17:00,6.2,211,7.6,19.5,1020.1,-,-
2021/10/21,17:06,6,209,7.2,19.5,1020.1,-,-
2021/10/21,17:12,6.8,209,7.6,19.6,1020,-,-
2021/10/21,17:18,6.4,209,7.7,19.7,1019.9,-,-
2021/10/21,17:24,6.7,208,7.4,19.8,1019.7,-,-
2021/10/21,17:30,7.2,206,8.2,19.8,1019.6,-,-
2021/10/21,17:36,6.6,206,7.9,19.9,1019.5,-,-
2021/10/21,17:42,7.1,209,8.4,19.8,1019.3,-,-
2021/10/21,17:48,6.8,209,7.9,20.1,1019.2,-,-
2021/10/21,17:54,8,210,8.9,20,1019.2,-,-
2021/10/21,18:00,7.8,210,9.1,20,1019.1,-,-
2021/10/21,18:06,8.1,211,9.5,20,1019,-,-
2021/10/21,18:12,8.6,212,9.6,19.9,1019,-,-
2021/10/21,18:18,8.2,213,9.8,19.9,1018.9,-,-
2021/10/21,18:24,8,213,9.5,20.1,1018.8,-,-
2021/10/21,18:30,8,211,9.4,19.9,1018.7,-,-
2021/10/21,18:36,7.9,210,9,19.9,1018.6,-,-
2021/10/21,18:42,7.6,212,8.7,20,1018.5,-,-
2021/10/21,18:48,7.5,210,8.5,20.1,1018.4,-,-
2021/10/21,18:54,7.5,208,8.7,20.1,1018.4,-,-
2021/10/21,19:00,7.8,209,8.9,20.1,1018.3,-,-
2021/10/21,19:06,8.3,213,9.7,20.3,1018.3,-,-
2021/10/21,19:12,8.2,211,9.5,20.3,1018.2,-,-
2021/10/21,19:18,8.1,210,9.2,20.3,1018.2,-,-
2021/10/21,19:24,7.5,208,9.5,20.3,1018.1,-,-
2021/10/21,19:30,8.1,209,9.5,20.4,1018.1,-,-
2021/10/21,19:36,8.1,209,9.4,20.5,1018.1,-,-
2021/10/21,19:42,8.4,210,9.4,20.5,1018,-,-
2021/10/21,19:48,7.9,209,9.4,20.6,1018,-,-
2021/10/21,19:54,7.3,209,8.9,20.7,1017.9,-,-
2021/10/21,20:00,7.6,209,8.7,20.6,1018,-,-
2021/10/21,20:06,6.7,211,7.8,20.7,1018,-,-
2021/10/21,20:12,7,213,8.2,20.8,1017.9,-,-
2021/10/21,20:18,7.6,210,8.7,20.8,1017.9,-,-
2021/10/21,20:24,7.5,208,8.8,20.8,1017.9,-,-
2021/10/21,20:30,6.8,211,8.2,20.9,1018,-,-
2021/10/21,20:36,7.2,211,8.6,20.9,1018.1,-,-
2021/10/21,20:42,6.5,208,8.8,20.9,1018,-,-
2021/10/21,20:48,7.9,210,9.2,21,1017.9,-,-
2021/10/21,20:54,8.2,211,9.6,21,1017.9,-,-
2021/10/21,21:00,7.9,208,9.9,21,1017.9,-,-
2021/10/21,21:06,7.7,209,9.3,21,1017.8,-,-
2021/10/21,21:12,8,207,9.8,21.1,1017.7,-,-
2021/10/21,21:18,8.1,208,9.9,21.1,1017.7,-,-
2021/10/21,21:24,8.1,206,9.6,21.1,1017.7,-,-
2021/10/21,21:30,9,209,9.8,21.1,1017.7,-,-
2021/10/21,21:36,8.8,211,10,21,1017.7,-,-
2021/10/21,21:42,9.3,207,11.1,21.1,1017.6,-,-
2021/10/21,21:48,9.4,209,10.9,21.1,1017.6,-,-
2021/10/21,21:54,8.7,208,10.4,21.1,1017.7,-,-
2021/10/21,22:00,10,211,12.1,21.1,1017.7,-,-
2021/10/21,22:06,9.2,210,11,21.1,1017.6,-,-
2021/10/21,22:12,9.4,211,10.8,21.1,1017.6,-,-
2021/10/21,22:18,9.2,211,11,21.1,1017.6,-,-
2021/10/21,22:24,9.5,211,11.1,21.1,1017.5,-,-
2021/10/21,22:30,9.3,212,10.9,21,1017.5,-,-
2021/10/21,22:36,9.4,213,10.8,21,1017.6,-,-
2021/10/21,22:42,10,214,11.1,21,1017.7,-,-
2021/10/21,22:48,10.1,215,11.7,21.1,1017.8,-,-
2021/10/21,22:54,9.3,216,11.2,20.9,1017.8,-,-
2021/10/21,23:00,9.7,215,11.3,21,1017.8,-,-
2021/10/21,23:06,9.7,216,11,21,1017.9,-,-
2021/10/21,23:12,9.7,217,11.6,21,1017.9,-,-
2021/10/21,23:18,10.2,218,11.7,21,1017.9,-,-
2021/10/21,23:24,10.5,220,12.5,21,1017.9,-,-
2021/10/21,23:30,10.5,220,11.6,21,1017.9,-,-
2021/10/21,23:36,10,220,12.2,21,1018,-,-
2021/10/21,23:42,10,222,11.8,21,1018,-,-
2021/10/21,23:48,9.7,224,11.7,20.9,1018,-,-
2021/10/21,23:54,9,223,11,20.9,1018,-,-
2021/10/22,00:00,9.6,222,11.2,20.9,1018,-,-
2021/10/22,00:06,9.4,223,11.1,20.9,1018,-,-
2021/10/22,00:12,9.3,221,10.9,20.9,1018,-,-
2021/10/22,00:18,9,222,10.9,20.9,1018,-,-
2021/10/22,00:24,9,220,11.3,20.8,1018,-,-
2021/10/22,00:30,8.9,218,10.3,20.8,1017.9,-,-
2021/10/22,00:36,9.4,221,10.6,20.9,1017.9,-,-
2021/10/22,00:42,8.7,222,10.6,20.9,1017.8,-,-
2021/10/22,00:48,9.3,223,10.8,20.9,1017.8,-,-
2021/10/22,00:54,9.7,224,10.7,21,1017.8,-,-
2021/10/22,01:00,9.2,225,11.3,20.9,1017.8,-,-
2021/10/22,01:06,9.4,226,10.6,21,1017.8,-,-
2021/10/22,01:12,8.4,224,10,20.8,1017.8,-,-
2021/10/22,01:18,8.5,223,9.7,20.8,1017.9,-,-
2021/10/22,01:24,8.4,225,9.6,20.8,1017.9,-,-
2021/10/22,01:30,8.6,227,10.2,20.9,1017.9,-,-
2021/10/22,01:36,8.7,227,10.3,20.9,1017.9,-,-
2021/10/22,01:42,8.5,227,10.2,20.9,1017.9,-,-
2021/10/22,01:48,8.5,229,9.9,20.8,1017.9,-,-
2021/10/22,01:54,8.5,229,9.8,20.8,1017.9,-,-
2021/10/22,02:00,8.3,230,10,20.8,1017.9,-,-
2021/10/22,02:06,8.4,231,10,20.8,1017.9,-,-
2021/10/22,02:12,8.4,230,10.2,20.7,1017.8,-,-
2021/10/22,02:18,8.3,231,9.9,20.7,1017.8,-,-
2021/10/22,02:24,8.5,232,11.1,20.7,1017.9,-,-
2021/10/22,02:30,9.1,231,10,20.8,1017.8,-,-
2021/10/22,02:36,9.5,230,10.6,20.8,1017.8,-,-
2021/10/22,02:42,9.4,229,10.7,20.8,1017.7,-,-
2021/10/22,02:48,8.6,229,11,20.7,1017.6,-,-
2021/10/22,02:54,8,227,9.2,20.6,1017.6,-,-
2021/10/22,03:00,8.1,224,9.5,20.6,1017.5,-,-
2021/10/22,03:06,8.3,226,10,20.6,1017.4,-,-
2021/10/22,03:12,8.8,227,10.8,20.7,1017.4,-,-
2021/10/22,03:18,8.3,223,9.7,20.6,1017.3,-,-
2021/10/22,03:24,8.2,223,9.6,20.6,1017.3,-,-
2021/10/22,03:30,8.1,223,9.7,20.6,1017.3,-,-
2021/10/22,03:36,8,225,9.4,20.5,1017.3,-,-
2021/10/22,03:42,7.8,224,8.9,20.5,1017.3,-,-
2021/10/22,03:48,7.9,227,9,20.5,1017.3,-,-
2021/10/22,03:54,7.9,228,9,20.6,1017.3,-,-
2021/10/22,04:00,7.7,227,9.3,20.6,1017.3,-,-
2021/10/22,04:06,7.5,227,8.8,20.6,1017.2,-,-
2021/10/22,04:12,7.4,228,9.1,20.6,1017.2,-,-
2021/10/22,04:18,7.3,228,8.7,20.6,1017.1,-,-
2021/10/22,04:24,7.2,226,8.2,20.6,1016.9,-,-
2021/10/22,04:30,7.4,224,8.7,20.6,1016.8,-,-
2021/10/22,04:36,7.9,224,9,20.7,1016.9,-,-
2021/10/22,04:42,7.9,224,9,20.7,1016.8,-,-
2021/10/22,04:48,7.8,226,9.6,20.7,1016.8,-,-
2021/10/22,04:54,7.5,224,9.6,20.6,1016.7,-,-
2021/10/22,05:00,7.3,225,8.4,20.6,1016.8,-,-
2021/10/22,05:06,7.3,230,8.6,20.6,1016.9,-,-
2021/10/22,05:12,7.1,228,8.6,20.6,1016.8,-,-
2021/10/22,05:18,7.7,230,8.6,20.6,1016.9,-,-
2021/10/22,05:24,7.7,232,8.9,20.6,1016.8,-,-
2021/10/22,05:30,7.6,234,9.1,20.6,1016.9,-,-
2021/10/22,05:36,8.1,232,9.4,20.6,1016.8,-,-
2021/10/22,05:42,7.9,231,9.1,20.6,1016.7,-,-
2021/10/22,05:48,8,228,8.8,20.5,1016.6,-,-
2021/10/22,05:54,7.8,226,9.2,20.5,1016.6,-,-
2021/10/22,06:00,7.6,226,8.9,20.5,1016.5,-,-
2021/10/22,06:06,7.8,226,8.8,20.6,1016.5,-,-
2021/10/22,06:12,8,226,9.3,20.6,1016.5,-,-
2021/10/22,06:18,8,229,9.3,20.5,1016.5,-,-
2021/10/22,06:24,7.8,227,9.1,20.5,1016.5,-,-
2021/10/22,06:30,7.6,227,9.1,20.5,1016.4,-,-
2021/10/22,06:36,7.8,229,9.4,20.5,1016.4,-,-
2021/10/22,06:42,8,227,9.2,20.5,1016.4,-,-
2021/10/22,06:48,7.5,225,9.1,20.4,1016.3,-,-
2021/10/22,06:54,7.8,227,9,20.4,1016.3,-,-
2021/10/22,07:00,8,225,9.6,20.4,1016.2,-,-
2021/10/22,07:06,7.5,224,9.1,20.4,1016.2,-,-
2021/10/22,07:12,7.3,222,9,20.4,1016.1,-,-
2021/10/22,07:18,7.6,225,8.5,20.4,1016.1,-,-
2021/10/22,07:24,7.7,225,8.6,20.5,1016.1,-,-
2021/10/22,07:30,7.4,221,8.3,20.5,1016,-,-
2021/10/22,07:36,7.1,222,8.3,20.4,1015.9,-,-
2021/10/22,07:42,6.9,225,8.3,20.4,1015.8,-,-
2021/10/22,07:48,7.2,229,7.8,20.4,1015.8,-,-
2021/10/22,07:54,7.4,229,8.3,20.4,1015.8,-,-
2021/10/22,08:00,7.3,231,8.3,20.4,1015.8,-,-
2021/10/22,08:06,7.3,232,8.4,20.4,1015.8,-,-
2021/10/22,08:12,7.1,230,8.2,20.3,1015.7,-,-
2021/10/22,08:18,6.9,232,8.7,20.3,1015.6,-,-
2021/10/22,08:24,7.4,232,8.2,20.3,1015.7,-,-
2021/10/22,08:30,6.9,234,7.9,20.3,1015.7,-,-
2021/10/22,08:36,7.3,230,8.1,20.3,1015.6,-,-
2021/10/22,08:42,7,229,8.2,20.3,1015.6,-,-
2021/10/22,08:48,7,231,8.5,20.3,1015.6,-,-
2021/10/22,08:54,7.4,234,8.3,20.3,1015.6,-,-
2021/10/22,09:00,7.7,235,8.5,20.4,1015.6,-,-
2021/10/22,09:06,7.2,235,8.7,20.4,1015.6,-,-
2021/10/22,09:12,7,236,8.3,20.3,1015.5,-,-
2021/10/22,09:18,7,234,8.4,20.3,1015.6,-,-
2021/10/22,09:24,7,236,8.3,20.4,1015.5,-,-
2021/10/22,09:30,7.2,235,8.4,20.4,1015.4,-,-
2021/10/22,09:36,6.8,235,7.8,20.4,1015.5,-,-
2021/10/22,09:42,6.6,234,7.7,20.3,1015.4,-,-
2021/10/22,09:48,7.1,234,7.8,20.4,1015.4,-,-
2021/10/22,09:54,6.6,236,7.6,20.4,1015.4,-,-
2021/10/22,10:00,6.4,243,7.1,20.3,1015.5,-,-
2021/10/22,10:06,6.5,242,7.7,20.4,1015.6,-,-
2021/10/22,10:12,6.5,238,7.4,20.4,1015.7,-,-
2021/10/22,10:18,6.3,246,7.2,20.3,1015.8,-,-
2021/10/22,10:24,6.1,244,7.3,20.4,1015.7,-,-
2021/10/22,10:30,6.4,239,7.2,20.4,1015.7,-,-
2021/10/22,10:36,6.1,236,6.9,20.3,1015.7,-,-
2021/10/22,10:42,5.8,234,7.1,20.2,1015.7,-,-
2021/10/22,10:48,5.9,235,6.7,20.3,1015.8,-,-
2021/10/22,10:54,5.3,232,6.6,20.2,1015.8,-,-
2021/10/22,11:00,5.5,237,6.5,20.2,1015.8,-,-
2021/10/22,11:06,5.7,240,6.4,20.2,1015.8,-,-
2021/10/22,11:12,5.8,245,6.4,20.2,1015.9,-,-
2021/10/22,11:18,5.6,241,6.7,20.2,1015.8,-,-
2021/10/22,11:24,6.4,241,7.1,20.3,1015.8,-,-
2021/10/22,11:30,6,241,6.9,20.3,1015.8,-,-
2021/10/22,11:36,5.8,241,6.4,20.3,1015.8,-,-
2021/10/22,11:42,5.8,241,6.6,20.3,1015.8,-,-
2021/10/22,11:48,6.6,239,7.8,20.4,1015.8,-,-
2021/10/22,11:54,6.6,237,7.7,20.4,1015.8,-,-
2021/10/22,12:00,6.6,237,7.5,20.4,1015.8,-,-
2021/10/22,12:06,6.1,238,7.2,20.4,1015.9,-,-
2021/10/22,12:12,6,240,7.3,20.4,1015.9,-,-
2021/10/22,12:18,6.2,242,6.9,20.5,1015.9,-,-
2021/10/22,12:24,6.2,238,7.3,20.6,1016,-,-
2021/10/22,12:30,6.5,230,7.4,20.6,1016.1,-,-
2021/10/22,12:36,5.4,235,6.8,20.5,1016.1,-,-
2021/10/22,12:42,5.9,233,6.9,20.5,1016.1,-,-
2021/10/22,12:48,5.6,237,6.8,20.5,1016.2,-,-
2021/10/22,12:54,5.4,238,6.4,20.5,1016.2,-,-
2021/10/22,13:00,5.2,234,6,20.5,1016.3,-,-
2021/10/22,13:06,4.8,223,6.5,20.5,1016.3,-,-
2021/10/22,13:12,5,226,5.8,20.4,1016.2,-,-
2021/10/22,13:18,5.6,223,6.4,20.3,1016.2,-,-
2021/10/22,13:24,5.5,224,6.3,20.3,1016.2,-,-
2021/10/22,13:30,5.7,229,6.9,20.3,1016.2,-,-
2021/10/22,13:36,5.7,229,6.9,20.3,1016.2,-,-
2021/10/22,13:42,5.6,235,6.4,20.3,1016.1,-,-
2021/10/22,13:48,5.8,236,6.6,20.3,1016.1,-,-
2021/10/22,13:54,5.4,237,6.3,20.3,1016.1,-,-
2021/10/22,14:00,5.5,242,6.1,20.4,1016.1,-,-
2021/10/22,14:06,5.6,245,6.5,20.6,1016.1,-,-
2021/10/22,14:12,5.7,242,6.9,20.7,1016.1,-,-
2021/10/22,14:18,5.9,240,7.1,20.9,1016,-,-
2021/10/22,14:24,5.5,239,6.4,20.9,1015.9,-,-
2021/10/22,14:30,5,240,6.1,20.9,1015.8,-,-
2021/10/22,14:36,5.4,240,6,21,1015.8,-,-
2021/10/22,14:42,6.4,239,7.3,21.3,1015.7,-,-
2021/10/22,14:48,6.8,241,7.7,21.3,1015.7,-,-
2021/10/22,14:54,5.9,239,7.5,21.3,1015.7,-,-
2021/10/22,15:00,6.2,231,7.1,21.5,1015.7,-,-
2021/10/22,15:06,4.9,210,6.5,21.1,1015.7,-,-
2021/10/22,15:12,5.3,209,5.9,20.5,1015.7,-,-
2021/10/22,15:18,5.2,214,6,20.5,1015.7,-,-
2021/10/22,15:24,5.3,206,5.8,20.6,1015.8,-,-
2021/10/22,15:30,5.6,207,6.2,20.6,1015.7,-,-
2021/10/22,15:36,5.1,205,6.2,20.6,1015.7,-,-
2021/10/22,15:42,6,206,6.9,20.7,1015.6,-,-
2021/10/22,15:48,5.8,206,6.8,20.7,1015.6,-,-
2021/10/22,15:54,6.3,206,7.2,20.8,1015.5,-,-
2021/10/22,16:00,6.3,206,7.1,20.9,1015.5,-,-
2021/10/22,16:06,6.1,207,7.4,20.9,1015.5,-,-
2021/10/22,16:12,6.1,206,7,20.8,1015.5,-,-
2021/10/22,16:18,6.4,208,7.4,20.8,1015.4,-,-
2021/10/22,16:24,6.5,209,7.6,20.8,1015.3,-,-
2021/10/22,16:30,6.9,210,7.8,20.9,1015.2,-,-
2021/10/22,16:36,6.8,210,7.7,20.9,1015.1,-,-
2021/10/22,16:42,6.4,208,7.4,20.9,1015.1,-,-
2021/10/22,16:48,6.3,209,7.3,20.9,1015,-,-
2021/10/22,16:54,6,208,7,21,1014.9,-,-
2021/10/22,17:00,6.1,208,7,21,1014.8,-,-
2021/10/22,17:06,6.2,206,7.3,21.1,1014.6,-,-
2021/10/22,17:12,5.5,205,6.9,21.1,1014.5,-,-
2021/10/22,17:18,6,211,6.7,21.2,1014.4,-,-
2021/10/22,17:24,6.1,210,7.3,21.2,1014.3,-,-
2021/10/22,17:30,6.3,205,6.8,21.2,1014.2,-,-
2021/10/22,17:36,6.1,204,7.1,21.1,1014.1,-,-
2021/10/22,17:42,6.4,209,7.1,21.2,1014,-,-
2021/10/22,17:48,6.7,212,7.5,21.3,1013.9,-,-
2021/10/22,17:54,6,210,7.7,21.3,1013.7,-,-
2021/10/22,18:00,6,212,7.1,21.4,1013.7,-,-
2021/10/22,18:06,6.3,214,7.2,21.6,1013.6,-,-
2021/10/22,18:12,6.4,213,7.2,21.7,1013.5,-,-
2021/10/22,18:18,5.6,213,6.4,21.5,1013.4,-,-
2021/10/22,18:24,4.7,209,6.4,21.3,1013.3,-,-
2021/10/22,18:30,4.7,203,5.3,21.3,1013.3,-,-
